age,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,converted,balance_clean,housing_enc,loan_enc,duration_balance_ratio,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,age_group_mid,age_group_senior
46,no,5169,no,no,cellular,22,jul,72,14,-1,0,unknown,no,0,5169.0,0,0,0.013926499032882012,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
32,no,4344,yes,no,cellular,22,jul,159,3,-1,0,unknown,no,0,4344.0,1,0,0.03659378596087457,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
38,no,45,no,no,cellular,22,jul,125,4,-1,0,unknown,no,0,45.0,0,0,2.717391304347826,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
44,no,4758,yes,no,cellular,22,jul,712,6,-1,0,unknown,yes,1,4758.0,1,0,0.14961126287035093,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
44,no,6393,no,no,cellular,22,jul,156,20,-1,0,unknown,no,0,6393.0,0,0,0.024397873005943073,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
50,no,4315,yes,no,cellular,22,jul,181,11,-1,0,unknown,no,0,4315.0,1,0,0.04193697868396663,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
58,no,0,no,yes,cellular,22,jul,85,3,-1,0,unknown,no,0,0.0,0,1,85.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
33,no,-149,yes,no,cellular,22,jul,383,3,-1,0,unknown,no,0,0.0,1,0,383.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
30,no,874,yes,no,cellular,22,jul,93,2,-1,0,unknown,no,0,874.0,1,0,0.10628571428571429,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
34,no,145,no,yes,cellular,22,jul,152,2,-1,0,unknown,no,0,145.0,0,1,1.0410958904109588,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
40,no,939,yes,no,cellular,22,jul,87,3,-1,0,unknown,no,0,939.0,1,0,0.0925531914893617,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
55,no,36,no,yes,cellular,22,jul,46,3,-1,0,unknown,no,0,36.0,0,1,1.2432432432432432,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
27,no,28,no,no,telephone,22,jul,68,3,-1,0,unknown,no,0,28.0,0,0,2.3448275862068964,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
60,no,555,yes,no,cellular,22,jul,261,3,-1,0,unknown,no,0,555.0,1,0,0.4694244604316547,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
36,no,1733,no,yes,cellular,22,jul,204,3,-1,0,unknown,no,0,1733.0,0,1,0.11764705882352941,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
31,no,112,yes,no,cellular,22,jul,102,7,-1,0,unknown,no,0,112.0,1,0,0.9026548672566371,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
40,no,2611,yes,no,cellular,22,jul,637,2,-1,0,unknown,no,0,2611.0,1,0,0.24387442572741194,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
54,no,651,yes,yes,cellular,22,jul,121,2,-1,0,unknown,no,0,651.0,1,1,0.18558282208588958,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
38,no,56,yes,no,cellular,22,jul,238,2,-1,0,unknown,no,0,56.0,1,0,4.175438596491228,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
35,no,561,yes,no,cellular,22,jul,95,1,-1,0,unknown,no,0,561.0,1,0,0.16903914590747332,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
60,no,1412,no,no,cellular,22,jul,127,4,-1,0,unknown,no,0,1412.0,0,0,0.08987968860580325,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
43,no,-496,yes,yes,cellular,22,jul,420,3,-1,0,unknown,no,0,0.0,1,1,420.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
56,no,161,no,yes,cellular,22,jul,121,2,-1,0,unknown,no,0,161.0,0,1,0.7469135802469136,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
32,no,578,no,yes,cellular,22,jul,29,2,-1,0,unknown,no,0,578.0,0,1,0.05008635578583765,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
45,no,-847,no,yes,cellular,22,jul,312,1,-1,0,unknown,no,0,0.0,0,1,312.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
38,no,0,no,no,cellular,22,jul,233,1,-1,0,unknown,no,0,0.0,0,0,233.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
27,no,202,no,yes,cellular,22,jul,41,1,-1,0,unknown,no,0,202.0,0,1,0.2019704433497537,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
43,no,-17,yes,no,cellular,22,jul,76,1,-1,0,unknown,no,0,0.0,1,0,76.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
29,no,2,yes,no,cellular,22,jul,96,1,-1,0,unknown,no,0,2.0,1,0,32.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
47,no,290,yes,no,cellular,22,jul,1352,2,-1,0,unknown,yes,1,290.0,1,0,4.646048109965636,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
42,no,4279,yes,no,cellular,22,jul,98,1,-1,0,unknown,no,0,4279.0,1,0,0.022897196261682243,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
60,no,-330,no,yes,cellular,22,jul,69,6,-1,0,unknown,no,0,0.0,0,1,69.0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
36,no,420,yes,no,cellular,22,jul,58,1,-1,0,unknown,no,0,420.0,1,0,0.1377672209026128,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
37,no,-252,no,no,cellular,22,jul,438,3,-1,0,unknown,no,0,0.0,0,0,438.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
30,no,32,yes,yes,cellular,22,jul,163,1,-1,0,unknown,no,0,32.0,1,1,4.9393939393939394,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
34,no,1703,yes,no,cellular,22,jul,153,5,-1,0,unknown,no,0,1703.0,1,0,0.0897887323943662,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
37,no,0,yes,yes,cellular,22,jul,139,3,-1,0,unknown,no,0,0.0,1,1,139.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25,no,0,yes,no,cellular,22,jul,135,1,-1,0,unknown,no,0,0.0,1,0,135.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
36,no,22,yes,no,cellular,22,jul,77,5,-1,0,unknown,no,0,22.0,1,0,3.347826086956522,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
47,no,1715,no,no,cellular,22,jul,211,8,-1,0,unknown,no,0,1715.0,0,0,0.12296037296037296,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
51,yes,-113,no,yes,cellular,22,jul,314,4,-1,0,unknown,no,0,0.0,0,1,314.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
25,no,38,yes,no,cellular,22,jul,278,5,-1,0,unknown,no,0,38.0,1,0,7.128205128205129,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
34,no,1,no,no,cellular,22,jul,344,3,-1,0,unknown,no,0,1.0,0,0,172.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
27,no,1,yes,no,cellular,22,jul,152,1,-1,0,unknown,no,0,1.0,1,0,76.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
33,no,30,yes,no,cellular,22,jul,1077,1,-1,0,unknown,yes,1,30.0,1,0,34.74193548387097,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
32,no,553,yes,no,cellular,22,jul,72,1,-1,0,unknown,no,0,553.0,1,0,0.1299638989169675,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
37,no,-59,yes,no,cellular,22,jul,70,1,-1,0,unknown,no,0,0.0,1,0,70.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
42,no,1406,yes,no,cellular,22,jul,178,1,-1,0,unknown,no,0,1406.0,1,0,0.12651030561478321,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
46,no,942,no,no,telephone,22,jul,425,2,-1,0,unknown,no,0,942.0,0,0,0.45068928950159065,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
30,no,44,yes,yes,cellular,22,jul,90,1,-1,0,unknown,no,0,44.0,1,1,2.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
40,no,121,yes,no,cellular,22,jul,80,1,-1,0,unknown,no,0,121.0,1,0,0.6557377049180327,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
42,no,-263,yes,no,cellular,22,jul,307,1,-1,0,unknown,no,0,0.0,1,0,307.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
27,no,512,yes,no,cellular,22,jul,259,1,-1,0,unknown,no,0,512.0,1,0,0.5048732943469786,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26,no,47,yes,no,cellular,22,jul,161,1,-1,0,unknown,no,0,47.0,1,0,3.3541666666666665,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
33,no,1257,yes,no,cellular,22,jul,66,1,-1,0,unknown,no,0,1257.0,1,0,0.05246422893481717,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
29,no,-496,yes,yes,cellular,22,jul,422,8,-1,0,unknown,no,0,0.0,1,1,422.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
37,no,0,yes,no,cellular,22,jul,185,1,-1,0,unknown,no,0,0.0,1,0,185.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
40,no,1305,no,no,cellular,22,jul,255,1,-1,0,unknown,no,0,1305.0,0,0,0.19525267993874426,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
29,no,210,no,yes,cellular,22,jul,518,1,-1,0,unknown,no,0,210.0,0,1,2.4549763033175354,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
43,no,788,no,yes,cellular,22,jul,168,3,-1,0,unknown,no,0,788.0,0,1,0.21292775665399238,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
34,no,27,no,yes,cellular,22,jul,255,1,-1,0,unknown,no,0,27.0,0,1,9.107142857142858,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
36,no,399,yes,no,cellular,22,jul,139,1,-1,0,unknown,no,0,399.0,1,0,0.3475,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
27,no,10,yes,no,cellular,22,jul,527,1,-1,0,unknown,no,0,10.0,1,0,47.90909090909091,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
36,no,81,no,yes,cellular,22,jul,560,1,-1,0,unknown,yes,1,81.0,0,1,6.829268292682927,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
39,no,-378,yes,yes,cellular,22,jul,132,6,-1,0,unknown,no,0,0.0,1,1,132.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
33,no,85,yes,no,cellular,22,jul,702,2,-1,0,unknown,no,0,85.0,1,0,8.162790697674419,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
34,no,0,no,no,cellular,22,jul,81,2,-1,0,unknown,no,0,0.0,0,0,81.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
28,no,0,no,yes,cellular,22,jul,188,2,-1,0,unknown,no,0,0.0,0,1,188.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
32,no,259,no,no,cellular,22,jul,407,4,-1,0,unknown,no,0,259.0,0,0,1.5653846153846154,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
43,no,2,yes,yes,cellular,22,jul,254,1,-1,0,unknown,no,0,2.0,1,1,84.66666666666667,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
42,no,2239,yes,no,cellular,22,jul,176,1,-1,0,unknown,no,0,2239.0,1,0,0.07857142857142857,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
37,no,0,no,no,cellular,22,jul,89,1,-1,0,unknown,no,0,0.0,0,0,89.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
47,no,109,yes,no,cellular,22,jul,268,1,-1,0,unknown,no,0,109.0,1,0,2.4363636363636365,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
52,no,0,yes,no,cellular,22,jul,150,1,-1,0,unknown,no,0,0.0,1,0,150.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
44,no,196,no,no,cellular,22,jul,367,1,-1,0,unknown,no,0,196.0,0,0,1.8629441624365481,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
60,no,-137,yes,no,cellular,22,jul,152,1,-1,0,unknown,no,0,0.0,1,0,152.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
33,no,241,no,no,cellular,22,jul,490,1,-1,0,unknown,no,0,241.0,0,0,2.024793388429752,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
38,no,0,yes,no,cellular,22,jul,1545,1,-1,0,unknown,yes,1,0.0,1,0,1545.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
37,no,2089,yes,no,cellular,22,jul,40,1,-1,0,unknown,no,0,2089.0,1,0,0.019138755980861243,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
42,no,1336,yes,yes,cellular,22,jul,65,1,-1,0,unknown,no,0,1336.0,1,1,0.048616305160807775,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
31,no,216,no,no,cellular,22,jul,47,1,-1,0,unknown,no,0,216.0,0,0,0.21658986175115208,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
53,no,1103,no,no,cellular,22,jul,274,6,-1,0,unknown,no,0,1103.0,0,0,0.24818840579710144,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
37,no,0,yes,yes,cellular,22,jul,118,1,-1,0,unknown,no,0,0.0,1,1,118.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
47,no,-504,no,yes,cellular,22,jul,108,1,-1,0,unknown,no,0,0.0,0,1,108.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
32,no,0,yes,no,cellular,22,jul,520,1,-1,0,unknown,no,0,0.0,1,0,520.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
35,yes,8,yes,no,cellular,22,jul,56,3,-1,0,unknown,no,0,8.0,1,0,6.222222222222222,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
47,no,228,yes,no,cellular,22,jul,89,1,-1,0,unknown,no,0,228.0,1,0,0.388646288209607,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
27,no,-790,yes,no,cellular,22,jul,273,4,-1,0,unknown,no,0,0.0,1,0,273.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
29,no,-235,yes,no,cellular,22,jul,189,1,-1,0,unknown,no,0,0.0,1,0,189.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
37,no,145,yes,no,telephone,22,jul,74,13,-1,0,unknown,no,0,145.0,1,0,0.5068493150684932,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
36,no,322,yes,no,cellular,22,jul,485,1,-1,0,unknown,no,0,322.0,1,0,1.501547987616099,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
31,no,80,yes,yes,cellular,22,jul,271,1,-1,0,unknown,no,0,80.0,1,1,3.345679012345679,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
29,no,3,no,no,cellular,22,jul,115,1,-1,0,unknown,no,0,3.0,0,0,28.75,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
51,no,194,no,yes,cellular,22,jul,71,2,-1,0,unknown,no,0,194.0,0,1,0.3641025641025641,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
48,no,-379,yes,no,cellular,22,jul,599,2,-1,0,unknown,no,0,0.0,1,0,599.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
34,no,418,yes,no,cellular,22,jul,247,1,-1,0,unknown,no,0,418.0,1,0,0.5894988066825776,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
51,no,0,yes,no,telephone,22,jul,215,1,-1,0,unknown,no,0,0.0,1,0,215.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
30,no,-346,yes,yes,cellular,22,jul,88,1,-1,0,unknown,no,0,0.0,1,1,88.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
30,no,192,no,no,cellular,22,jul,423,1,-1,0,unknown,no,0,192.0,0,0,2.1917098445595853,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
29,no,652,yes,no,cellular,22,jul,285,1,-1,0,unknown,no,0,652.0,1,0,0.43644716692189894,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
37,no,121,no,no,cellular,22,jul,22,6,-1,0,unknown,no,0,121.0,0,0,0.18032786885245902,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
53,no,0,yes,no,cellular,22,jul,200,1,-1,0,unknown,no,0,0.0,1,0,200.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
49,no,136,no,yes,cellular,22,jul,246,1,-1,0,unknown,no,0,136.0,0,1,1.7956204379562044,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
40,no,268,yes,no,cellular,22,jul,352,3,-1,0,unknown,no,0,268.0,1,0,1.308550185873606,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
48,no,380,yes,no,cellular,22,jul,188,5,-1,0,unknown,no,0,380.0,1,0,0.49343832020997375,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
27,no,3,yes,yes,cellular,22,jul,506,1,-1,0,unknown,no,0,3.0,1,1,126.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
34,no,0,no,yes,cellular,22,jul,136,2,-1,0,unknown,no,0,0.0,0,1,136.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
40,no,0,yes,no,cellular,22,jul,117,1,-1,0,unknown,no,0,0.0,1,0,117.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
26,no,7,yes,no,cellular,22,jul,188,2,-1,0,unknown,no,0,7.0,1,0,23.5,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
32,no,0,yes,no,cellular,22,jul,455,2,-1,0,unknown,no,0,0.0,1,0,455.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
33,no,0,yes,no,cellular,22,jul,65,1,-1,0,unknown,no,0,0.0,1,0,65.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
45,no,1118,yes,no,telephone,22,jul,27,1,-1,0,unknown,no,0,1118.0,1,0,0.024128686327077747,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
37,no,0,yes,no,cellular,22,jul,272,1,-1,0,unknown,no,0,0.0,1,0,272.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
29,no,89,yes,no,cellular,22,jul,120,1,-1,0,unknown,no,0,89.0,1,0,1.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
56,no,345,yes,no,telephone,22,jul,605,1,-1,0,unknown,no,0,345.0,1,0,1.7485549132947977,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
28,no,476,no,yes,cellular,22,jul,630,1,-1,0,unknown,no,0,476.0,0,1,1.320754716981132,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
32,no,283,yes,no,cellular,22,jul,151,2,-1,0,unknown,no,0,283.0,1,0,0.5316901408450704,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
30,no,14,no,yes,cellular,22,jul,90,1,-1,0,unknown,no,0,14.0,0,1,6.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
54,no,167,yes,no,cellular,22,jul,106,2,-1,0,unknown,no,0,167.0,1,0,0.6309523809523809,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
57,no,0,no,yes,cellular,22,jul,127,2,-1,0,unknown,no,0,0.0,0,1,127.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
35,no,328,yes,no,cellular,22,jul,654,2,-1,0,unknown,yes,1,328.0,1,0,1.987841945288754,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
26,no,399,yes,no,cellular,22,jul,1288,2,-1,0,unknown,no,0,399.0,1,0,3.22,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
53,no,0,yes,yes,cellular,22,jul,59,1,-1,0,unknown,no,0,0.0,1,1,59.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
60,no,0,no,yes,telephone,22,jul,124,1,-1,0,unknown,no,0,0.0,0,1,124.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
28,no,1285,no,no,telephone,22,jul,29,16,-1,0,unknown,no,0,1285.0,0,0,0.02255054432348367,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
55,no,1730,no,no,cellular,22,jul,156,3,-1,0,unknown,no,0,1730.0,0,0,0.09012131715771231,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
45,no,0,no,no,cellular,22,jul,73,2,-1,0,unknown,no,0,0.0,0,0,73.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
47,no,-295,no,yes,cellular,22,jul,333,2,-1,0,unknown,no,0,0.0,0,1,333.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
30,no,77,no,no,cellular,22,jul,267,1,-1,0,unknown,no,0,77.0,0,0,3.423076923076923,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
25,no,18,yes,no,cellular,22,jul,129,1,-1,0,unknown,no,0,18.0,1,0,6.7894736842105265,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
37,no,54,yes,yes,cellular,22,jul,106,2,-1,0,unknown,no,0,54.0,1,1,1.9272727272727272,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
33,no,252,yes,no,cellular,22,jul,270,2,-1,0,unknown,no,0,252.0,1,0,1.0671936758893281,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
49,no,247,no,yes,cellular,22,jul,283,1,-1,0,unknown,no,0,247.0,0,1,1.1411290322580645,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
33,no,1924,yes,yes,cellular,22,jul,81,1,-1,0,unknown,no,0,1924.0,1,1,0.042077922077922075,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
44,no,-199,yes,no,telephone,22,jul,261,12,-1,0,unknown,no,0,0.0,1,0,261.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
55,no,255,no,no,cellular,22,jul,114,1,-1,0,unknown,no,0,255.0,0,0,0.4453125,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
44,no,342,yes,no,cellular,22,jul,70,1,-1,0,unknown,no,0,342.0,1,0,0.20408163265306123,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
36,no,0,yes,no,cellular,22,jul,99,1,-1,0,unknown,no,0,0.0,1,0,99.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
50,no,-1,no,no,cellular,22,jul,139,1,-1,0,unknown,no,0,0.0,0,0,139.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
41,no,145,no,no,cellular,22,jul,1833,2,-1,0,unknown,yes,1,145.0,0,0,12.554794520547945,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
26,no,877,yes,no,cellular,22,jul,611,1,-1,0,unknown,no,0,877.0,1,0,0.6958997722095672,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
42,no,621,no,yes,cellular,22,jul,87,2,-1,0,unknown,no,0,621.0,0,1,0.13987138263665594,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,no,78,yes,no,cellular,22,jul,369,2,-1,0,unknown,no,0,78.0,1,0,4.670886075949367,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
36,no,0,yes,no,cellular,22,jul,62,1,-1,0,unknown,no,0,0.0,1,0,62.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
43,yes,0,no,yes,cellular,22,jul,431,8,-1,0,unknown,no,0,0.0,0,1,431.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
52,no,269,no,yes,cellular,22,jul,86,1,-1,0,unknown,no,0,269.0,0,1,0.31851851851851853,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
30,no,3,yes,no,cellular,22,jul,67,9,-1,0,unknown,no,0,3.0,1,0,16.75,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
30,no,676,no,yes,cellular,22,jul,214,1,-1,0,unknown,no,0,676.0,0,1,0.31610044313146235,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
26,no,1842,yes,yes,cellular,22,jul,611,1,-1,0,unknown,no,0,1842.0,1,1,0.3315246880086815,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
34,no,201,no,no,cellular,22,jul,257,2,-1,0,unknown,no,0,201.0,0,0,1.2722772277227723,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
26,no,5116,yes,no,cellular,22,jul,246,3,-1,0,unknown,no,0,5116.0,1,0,0.0480750439710768,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
30,no,311,yes,no,cellular,22,jul,654,1,-1,0,unknown,no,0,311.0,1,0,2.0961538461538463,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
50,no,175,no,no,cellular,22,jul,112,3,-1,0,unknown,no,0,175.0,0,0,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
59,no,5,no,yes,telephone,22,jul,204,2,-1,0,unknown,no,0,5.0,0,1,34.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
52,no,5275,no,yes,cellular,22,jul,1029,3,-1,0,unknown,no,0,5275.0,0,1,0.1950341167551175,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
43,no,3163,yes,no,cellular,22,jul,211,3,-1,0,unknown,no,0,3163.0,1,0,0.06668773704171935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
